,14-00178_D8_-1,08-00727_D8_-1,10-00057_D8_-1,07-00288_D8_-1,15-01204_D8_-1,17-01027_D8_-1,15-00204_D8_-1,24-00758_D8_-1,24-01031_D8_-1,24-00570_D8_-1,18-00264_D8_-1,14-00319_D8_-1,13-00016_D8_-1,11-00691_D8_-1,13-00896_D8_-1,18-00343_D8_-1,11-00736_D8_-1,15-00473_D8_-1,15-00670_D8_-1,16-00646_D8_-1,16-00776_D8_-1,13-00075_D8_-1,13-00072_D8_-1,13-00076_D8_-1,13-00078_D8_-1,13-00086_D8_-1,13-00093_D8_-1,13-00092_D8_-1,13-00095_D8_-1,13-00108_D8_-1,13-00115_D8_-1,13-00122_D8_-1,13-00136_D8_-1,13-00139_D8_-1,13-00144_D8_-1,13-00157_D8_-1,13-00164_D8_-1,13-00173_D8_-1,13-00193_D8_-1,13-00211_D8_-1,13-00212_D8_-1,13-00213_D8_-1,13-00223_D8_-1,13-00249_D8_-1,13-00301_D8_-1,13-00304_D8_-1,13-00320_D8_-1,13-00315_D8_-1,13-00330_D8_-1,13-00340_D8_-1,13-00369_D8_-1,13-00365_D8_-1,13-00379_D8_-1,08-00505_D8_17,13-00670_D8_18,16-00037_D8_35,10-00097_D8_36,17-01221_D8_37,18-00805_D8_38,07-00330_D8_39,17-00230_D8_47,17-00995_D8_48,17-00177_D8_49,18-00181_D8_50,16-00112_D8_51,18-00069_D8_52,17-00200_D8_53,17-00371_D8_54,20-00221_D8_55,09-00070_D8_56,10-00207_D8_57,07-00295_D8_58,08-00042_D8_59,17-00088_D8_72,17-00164_D8_73,18-00798_D8_74,17-01054_D8_75,18-00433_D8_76,07-00308_D8_77,15-00967_D8_78,24-00897_D8_82,24-00792_D8_83,24-00938_D8_84,07-00310_D8_85,10-00075_D8_86,11-00808_D8_87,13-00820_D8_88,13-00317_D8_89,22-00554_D8_90,15-00632_D8_91,12-00289_D8_92,11-00635_D8_93,15-00942_D8_96,15-00756_D8_97,15-01070_D8_98,24-01146_D8_99,18-00739_D8_100,15-01264_D8_101,15-01420_D8_102,24-01122_D8_104,24-00930_D8_105,16-00413_D8_106,13-00080_D8_109,13-00104_D8_112,13-00135_D8_113,13-00132_D8_114,13-00149_D8_115,13-00160_D8_116,13-00169_D8_117,13-00192_D8_118,13-00197_D8_119,13-00187_D8_120,13-00189_D8_121,13-00200_D8_122,13-00208_D8_123,13-00215_D8_124,13-00214_D8_125,13-00226_D8_126,13-00230_D8_127,13-00247_D8_128,13-00248_D8_129,13-00257_D8_130,13-00305_D8_131,13-00306_D8_132,13-00297_D8_133,13-00341_D8_134,13-00351_D8_135,13-00371_D8_136,13-00372_D8_137,13-00355_D8_138,13-00366_D8_139,13-00381_D8_140,13-00374_D8_141,24-00437_D8_142
24-00938_D8_84,0.04166666666666663,0.03508771929824561,0.05043859649122806,0.05043859649122806,0.028508771929824595,0.05701754385964908,0.052631578947368474,0.05043859649122806,0.004385964912280715,0.002192982456140302,0.030701754385964897,0.052631578947368474,0.06798245614035092,0.06578947368421051,0.06798245614035092,0.030701754385964897,0.06578947368421051,0.07456140350877194,0.07456140350877194,0.06798245614035092,0.06798245614035092,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.06578947368421051,0.04824561403508776,0.052631578947368474,0.03289473684210531,0.028508771929824595,0.030701754385964897,0.03289473684210531,0.05043859649122806,0.02631578947368418,0.02412280701754388,0.02631578947368418,0.030701754385964897,0.02631578947368418,0.02631578947368418,0.02412280701754388,0.02631578947368418,0.03289473684210531,0.05043859649122806,0.05043859649122806,0.04824561403508776,0.05043859649122806,0.02412280701754388,0.02412280701754388,0.02412280701754388,0.021929824561403466,0.030701754385964897,0.04824561403508776,0.054824561403508776,0.002192982456140302,0.002192982456140302,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-00310_D8_85,0.02412280701754388,0.01754385964912286,0.006578947368421018,0.002192982456140302,0.028508771929824595,0.00877192982456143,0.00877192982456143,0.028508771929824595,0.052631578947368474,0.05043859649122806,0.021929824561403466,0.004385964912280715,0.019736842105263164,0.01754385964912286,0.019736842105263164,0.021929824561403466,0.01754385964912286,0.02631578947368418,0.02631578947368418,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.030701754385964897,0.00877192982456143,0.02412280701754388,0.019736842105263164,0.021929824561403466,0.02631578947368418,0.002192982456140302,0.02631578947368418,0.028508771929824595,0.02631578947368418,0.030701754385964897,0.02631578947368418,0.02631578947368418,0.02412280701754388,0.02631578947368418,0.02412280701754388,0.002192982456140302,0.002192982456140302,0.0,0.002192982456140302,0.028508771929824595,0.028508771929824595,0.028508771929824595,0.02631578947368418,0.021929824561403466,0.0,0.006578947368421018,0.05043859649122806,0.05043859649122806,0.04824561403508776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-00075_D8_86,0.02412280701754388,0.01754385964912286,0.006578947368421018,0.002192982456140302,0.028508771929824595,0.00877192982456143,0.00877192982456143,0.028508771929824595,0.052631578947368474,0.05043859649122806,0.021929824561403466,0.004385964912280715,0.019736842105263164,0.01754385964912286,0.019736842105263164,0.021929824561403466,0.01754385964912286,0.02631578947368418,0.02631578947368418,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.030701754385964897,0.00877192982456143,0.02412280701754388,0.019736842105263164,0.021929824561403466,0.02631578947368418,0.002192982456140302,0.02631578947368418,0.028508771929824595,0.02631578947368418,0.030701754385964897,0.02631578947368418,0.02631578947368418,0.02412280701754388,0.02631578947368418,0.02412280701754388,0.002192982456140302,0.002192982456140302,0.0,0.002192982456140302,0.028508771929824595,0.028508771929824595,0.028508771929824595,0.02631578947368418,0.021929824561403466,0.0,0.006578947368421018,0.05043859649122806,0.05043859649122806,0.04824561403508776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-00808_D8_87,0.04385964912280704,0.037280701754385914,0.02631578947368418,0.021929824561403466,0.04824561403508776,0.028508771929824595,0.02412280701754388,0.01754385964912286,0.07236842105263153,0.07017543859649122,0.04166666666666663,0.019736842105263164,0.004385964912280715,0.002192982456140302,0.004385964912280715,0.04166666666666663,0.002192982456140302,0.010964912280701733,0.010964912280701733,0.004385964912280715,0.004385964912280715,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.05043859649122806,0.02412280701754388,0.04385964912280704,0.03947368421052633,0.04166666666666663,0.046052631578947345,0.021929824561403466,0.046052631578947345,0.04824561403508776,0.046052631578947345,0.05043859649122806,0.046052631578947345,0.046052631578947345,0.04385964912280704,0.046052631578947345,0.04385964912280704,0.021929824561403466,0.021929824561403466,0.019736842105263164,0.01754385964912286,0.04824561403508776,0.04824561403508776,0.04824561403508776,0.046052631578947345,0.04166666666666663,0.019736842105263164,0.021929824561403466,0.07017543859649122,0.07017543859649122,0.06798245614035092,0.019736842105263164,0.019736842105263164,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-00820_D8_88,0.04166666666666663,0.03508771929824561,0.02412280701754388,0.019736842105263164,0.046052631578947345,0.02631578947368418,0.021929824561403466,0.019736842105263164,0.07017543859649122,0.06798245614035092,0.03947368421052633,0.01754385964912286,0.006578947368421018,0.004385964912280715,0.006578947368421018,0.03947368421052633,0.004385964912280715,0.013157894736842146,0.013157894736842146,0.006578947368421018,0.006578947368421018,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.004385964912280715,0.04824561403508776,0.021929824561403466,0.04166666666666663,0.037280701754385914,0.03947368421052633,0.04385964912280704,0.019736842105263164,0.04385964912280704,0.046052631578947345,0.04385964912280704,0.04824561403508776,0.04385964912280704,0.04385964912280704,0.04166666666666663,0.04385964912280704,0.04166666666666663,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.015350877192982448,0.046052631578947345,0.046052631578947345,0.046052631578947345,0.04385964912280704,0.03947368421052633,0.01754385964912286,0.015350877192982448,0.06798245614035092,0.06798245614035092,0.06578947368421051,0.01754385964912286,0.01754385964912286,0.006578947368421018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-00317_D8_89,0.04385964912280704,0.037280701754385914,0.02631578947368418,0.021929824561403466,0.04824561403508776,0.028508771929824595,0.02412280701754388,0.01754385964912286,0.07236842105263153,0.07017543859649122,0.04166666666666663,0.019736842105263164,0.004385964912280715,0.002192982456140302,0.004385964912280715,0.04166666666666663,0.002192982456140302,0.010964912280701733,0.010964912280701733,0.004385964912280715,0.004385964912280715,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.002192982456140302,0.05043859649122806,0.02412280701754388,0.04385964912280704,0.03947368421052633,0.04166666666666663,0.046052631578947345,0.021929824561403466,0.046052631578947345,0.04824561403508776,0.046052631578947345,0.05043859649122806,0.046052631578947345,0.046052631578947345,0.04385964912280704,0.046052631578947345,0.04385964912280704,0.021929824561403466,0.021929824561403466,0.019736842105263164,0.01754385964912286,0.04824561403508776,0.04824561403508776,0.04824561403508776,0.046052631578947345,0.04166666666666663,0.019736842105263164,0.021929824561403466,0.07017543859649122,0.07017543859649122,0.06798245614035092,0.019736842105263164,0.019736842105263164,0.004385964912280715,0.006578947368421018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-00554_D8_90,0.02631578947368418,0.019736842105263164,0.03508771929824561,0.03508771929824561,0.021929824561403466,0.04166666666666663,0.037280701754385914,0.03508771929824561,0.019736842105263164,0.01754385964912286,0.015350877192982448,0.037280701754385914,0.052631578947368474,0.05043859649122806,0.052631578947368474,0.015350877192982448,0.05043859649122806,0.05921052631578949,0.05921052631578949,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.05043859649122806,0.03289473684210531,0.037280701754385914,0.01754385964912286,0.013157894736842146,0.015350877192982448,0.01754385964912286,0.03508771929824561,0.019736842105263164,0.021929824561403466,0.019736842105263164,0.02412280701754388,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.019736842105263164,0.01754385964912286,0.03508771929824561,0.03508771929824561,0.03289473684210531,0.03508771929824561,0.021929824561403466,0.021929824561403466,0.021929824561403466,0.019736842105263164,0.015350877192982448,0.03289473684210531,0.03947368421052633,0.01754385964912286,0.01754385964912286,0.015350877192982448,0.03289473684210531,0.03289473684210531,0.052631578947368474,0.05043859649122806,0.052631578947368474,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-00632_D8_91,0.028508771929824595,0.01754385964912286,0.010964912280701733,0.006578947368421018,0.03289473684210531,0.013157894736842146,0.00877192982456143,0.028508771929824595,0.05701754385964908,0.054824561403508776,0.02631578947368418,0.004385964912280715,0.019736842105263164,0.01754385964912286,0.019736842105263164,0.02631578947368418,0.01754385964912286,0.02631578947368418,0.02631578947368418,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.01754385964912286,0.03508771929824561,0.00877192982456143,0.028508771929824595,0.02412280701754388,0.02631578947368418,0.030701754385964897,0.006578947368421018,0.030701754385964897,0.03289473684210531,0.030701754385964897,0.03508771929824561,0.030701754385964897,0.030701754385964897,0.028508771929824595,0.030701754385964897,0.028508771929824595,0.006578947368421018,0.006578947368421018,0.004385964912280715,0.002192982456140302,0.03289473684210531,0.03289473684210531,0.03289473684210531,0.030701754385964897,0.02631578947368418,0.004385964912280715,0.006578947368421018,0.054824561403508776,0.054824561403508776,0.052631578947368474,0.004385964912280715,0.004385964912280715,0.019736842105263164,0.01754385964912286,0.019736842105263164,0.037280701754385914,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00289_D8_92,0.02631578947368418,0.019736842105263164,0.00877192982456143,0.004385964912280715,0.030701754385964897,0.010964912280701733,0.006578947368421018,0.02631578947368418,0.054824561403508776,0.052631578947368474,0.02412280701754388,0.002192982456140302,0.01754385964912286,0.015350877192982448,0.01754385964912286,0.02412280701754388,0.015350877192982448,0.02412280701754388,0.02412280701754388,0.01754385964912286,0.01754385964912286,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.015350877192982448,0.03289473684210531,0.006578947368421018,0.02631578947368418,0.021929824561403466,0.02412280701754388,0.028508771929824595,0.004385964912280715,0.028508771929824595,0.030701754385964897,0.028508771929824595,0.03289473684210531,0.028508771929824595,0.028508771929824595,0.02631578947368418,0.028508771929824595,0.02631578947368418,0.004385964912280715,0.004385964912280715,0.002192982456140302,0.0,0.030701754385964897,0.030701754385964897,0.030701754385964897,0.028508771929824595,0.02412280701754388,0.002192982456140302,0.004385964912280715,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.002192982456140302,0.002192982456140302,0.01754385964912286,0.015350877192982448,0.01754385964912286,0.03508771929824561,0.002192982456140302,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-00635_D8_93,0.04166666666666663,0.03508771929824561,0.02412280701754388,0.019736842105263164,0.046052631578947345,0.02631578947368418,0.021929824561403466,0.015350877192982448,0.07017543859649122,0.06798245614035092,0.03947368421052633,0.01754385964912286,0.002192982456140302,0.0,0.002192982456140302,0.03947368421052633,0.0,0.00877192982456143,0.00877192982456143,0.002192982456140302,0.002192982456140302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04824561403508776,0.021929824561403466,0.04166666666666663,0.037280701754385914,0.03947368421052633,0.04385964912280704,0.019736842105263164,0.04385964912280704,0.046052631578947345,0.04385964912280704,0.04824561403508776,0.04385964912280704,0.04385964912280704,0.04166666666666663,0.04385964912280704,0.04166666666666663,0.019736842105263164,0.019736842105263164,0.01754385964912286,0.015350877192982448,0.046052631578947345,0.046052631578947345,0.046052631578947345,0.04385964912280704,0.03947368421052633,0.01754385964912286,0.019736842105263164,0.06798245614035092,0.06798245614035092,0.06578947368421051,0.01754385964912286,0.01754385964912286,0.002192982456140302,0.004385964912280715,0.002192982456140302,0.05043859649122806,0.01754385964912286,0.015350877192982448,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-00942_D8_96,0.04824561403508776,0.04166666666666663,0.030701754385964897,0.02631578947368418,0.052631578947368474,0.03289473684210531,0.028508771929824595,0.021929824561403466,0.07675438596491224,0.07456140350877194,0.046052631578947345,0.02412280701754388,0.00877192982456143,0.006578947368421018,0.004385964912280715,0.046052631578947345,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.00877192982456143,0.00877192982456143,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.054824561403508776,0.028508771929824595,0.04824561403508776,0.04385964912280704,0.046052631578947345,0.05043859649122806,0.02631578947368418,0.05043859649122806,0.052631578947368474,0.05043859649122806,0.054824561403508776,0.05043859649122806,0.05043859649122806,0.04824561403508776,0.05043859649122806,0.04824561403508776,0.02631578947368418,0.02631578947368418,0.02412280701754388,0.021929824561403466,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.046052631578947345,0.02412280701754388,0.02631578947368418,0.07456140350877194,0.07456140350877194,0.07236842105263153,0.02412280701754388,0.02412280701754388,0.00877192982456143,0.010964912280701733,0.00877192982456143,0.05701754385964908,0.02412280701754388,0.021929824561403466,0.006578947368421018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-00756_D8_97,0.04824561403508776,0.04166666666666663,0.030701754385964897,0.02631578947368418,0.052631578947368474,0.03289473684210531,0.028508771929824595,0.021929824561403466,0.07675438596491224,0.07456140350877194,0.046052631578947345,0.02412280701754388,0.00877192982456143,0.006578947368421018,0.004385964912280715,0.046052631578947345,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.00877192982456143,0.00877192982456143,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.006578947368421018,0.054824561403508776,0.028508771929824595,0.04824561403508776,0.04385964912280704,0.046052631578947345,0.05043859649122806,0.02631578947368418,0.05043859649122806,0.052631578947368474,0.05043859649122806,0.054824561403508776,0.05043859649122806,0.05043859649122806,0.04824561403508776,0.05043859649122806,0.04824561403508776,0.02631578947368418,0.02631578947368418,0.02412280701754388,0.021929824561403466,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.046052631578947345,0.02412280701754388,0.02631578947368418,0.07456140350877194,0.07456140350877194,0.07236842105263153,0.02412280701754388,0.02412280701754388,0.00877192982456143,0.010964912280701733,0.00877192982456143,0.05701754385964908,0.02412280701754388,0.021929824561403466,0.006578947368421018,0.004385964912280715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-01070_D8_98,0.05043859649122806,0.04385964912280704,0.03289473684210531,0.028508771929824595,0.054824561403508776,0.03508771929824561,0.030701754385964897,0.02412280701754388,0.07894736842105265,0.07675438596491224,0.04824561403508776,0.02631578947368418,0.010964912280701733,0.00877192982456143,0.006578947368421018,0.04824561403508776,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.010964912280701733,0.010964912280701733,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.00877192982456143,0.05701754385964908,0.030701754385964897,0.05043859649122806,0.046052631578947345,0.04824561403508776,0.052631578947368474,0.028508771929824595,0.052631578947368474,0.054824561403508776,0.052631578947368474,0.05701754385964908,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.052631578947368474,0.05043859649122806,0.028508771929824595,0.028508771929824595,0.02631578947368418,0.02412280701754388,0.054824561403508776,0.054824561403508776,0.054824561403508776,0.052631578947368474,0.04824561403508776,0.02631578947368418,0.028508771929824595,0.07675438596491224,0.07675438596491224,0.07456140350877194,0.02631578947368418,0.02631578947368418,0.010964912280701733,0.013157894736842146,0.010964912280701733,0.05921052631578949,0.02631578947368418,0.02412280701754388,0.00877192982456143,0.006578947368421018,0.006578947368421018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-01146_D8_99,0.03947368421052633,0.037280701754385914,0.052631578947368474,0.052631578947368474,0.03508771929824561,0.05921052631578949,0.054824561403508776,0.052631578947368474,0.03289473684210531,0.03508771929824561,0.03289473684210531,0.054824561403508776,0.06578947368421051,0.06798245614035092,0.07017543859649122,0.028508771929824595,0.06798245614035092,0.07675438596491224,0.07675438596491224,0.07017543859649122,0.07017543859649122,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.06798245614035092,0.046052631578947345,0.054824561403508776,0.03508771929824561,0.030701754385964897,0.03289473684210531,0.03508771929824561,0.052631578947368474,0.037280701754385914,0.03947368421052633,0.037280701754385914,0.04166666666666663,0.037280701754385914,0.037280701754385914,0.03508771929824561,0.037280701754385914,0.03508771929824561,0.052631578947368474,0.052631578947368474,0.05043859649122806,0.052631578947368474,0.03947368421052633,0.03947368421052633,0.03947368421052633,0.037280701754385914,0.03289473684210531,0.05043859649122806,0.052631578947368474,0.03508771929824561,0.03508771929824561,0.03289473684210531,0.05043859649122806,0.05043859649122806,0.07017543859649122,0.0635964912280702,0.07017543859649122,0.01754385964912286,0.054824561403508776,0.052631578947368474,0.06798245614035092,0.07456140350877194,0.07456140350877194,0.07236842105263153,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
